FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_ABE,Business Partner Domain,SID_ABE,top,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Applied Party Billing Rate ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Business Partner Account ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Business Partner Party Roles ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Business Partner Product Order ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Bill ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Billing Credit ABE,SID_ABE,Party Bill ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Billing Statistic ABE,SID_ABE,Party Bill ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Bill Collection ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Business Partner Payment ABE,SID_ABE,Party Bill Collection ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Business Partner Domain Dunning ABE,SID_ABE,Party Bill Collection ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Interaction ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Problem ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Product Specification and Offering ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Role Product Offering ABE,SID_ABE,Party Product Specification and Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Example Party Role Product Offering Entities ABE,SID_ABE,Party Role Product Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Role Product Specification ABE,SID_ABE,Party Product Specification and Offering ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Example Party Role Product Spec Entities ABE,SID_ABE,Party Role Product Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Revenue & Settlement ABE,SID_ABE,Business Partner Domain,Information_Framework_SID_Excel_Format_v21.0,4,
