FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_BE,AppliedCustomerBillingProductRecurringCharge,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AppliedCustomerBillingProductUsageRate,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AppliedCustomerBillingRate,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AppliedCustomerBillingRebate,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AppliedCustomerBillingTaxRate,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AppliedCustomerFeeCharge,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AtomicAppliedCustomerBillingRate,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CompositeAppliedCustomerBillingRate,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,FinancialCharge,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,FinancialChargeSpec,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductFinancialAccountRelationship,SID_ABE,Applied Customer Billing Rate ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,AppliedCustomerBillingRateSpec,SID_ABE,Applied Customer Billing Rate Spec ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBill,SID_ABE,Customer Bill ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ChargeAccumulatedForUsageCharacteristicSum,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingAccountChargeSum,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingAccountChargeSumBalance,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingAccountChargeSumSpec,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingProductChargeSum,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingProductChargeSumBalance,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingProductChargeSumSpec,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingStatistic,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingStatisticBalance,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingStatisticSpec,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Billing Statistic ABE UsageCharacteristicSumBalance,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Billing Statistic ABE UsageCharacteristicSumSpec,SID_ABE,Customer Billing Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerPayment,SID_ABE,Customer Payment ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerPaymentItem,SID_ABE,Customer Payment ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE DunningCase,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE DunningCaseRule,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE DunningNotification,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE DunningRule,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE DunningScenario,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE DunningWriteOff,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE HardDunning,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Domain Dunning ABE SoftDunning,SID_ABE,Customer Domain Dunning ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingInquiry,SID_ABE,Customer Bill Inquiry ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,BalanceUsageRule,SID_ABE,Customer Billing Account ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ChargeAmountThreshold,SID_ABE,Customer Billing Account ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ChargeSplittingRule,SID_ABE,Customer Billing Account ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingAccount,SID_ABE,Customer Billing Account ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingAccountAssignment,SID_ABE,Customer Billing Account ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingAccountBalance,SID_ABE,Customer Billing Account ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerAllowance,SID_ABE,Customer Billing Credit ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerAllowanceBalance,SID_ABE,Customer Billing Credit ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingCredit,SID_ABE,Customer Billing Credit ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerBillingCreditBalance,SID_ABE,Customer Billing Credit ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerDiscount,SID_ABE,Customer Billing Credit ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerDiscountBalance,SID_ABE,Customer Billing Credit ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerDisputedAmount,SID_ABE,Customer Interaction ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerInquiry,SID_ABE,Customer Interaction ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerInvoiceInquiry,SID_ABE,Customer Interaction ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerQuote,SID_ABE,Customer Interaction ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Buyer,SID_ABE,Customer Party Roles ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer,SID_ABE,Customer Party Roles ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerServiceRepresentative,SID_ABE,Customer Party Roles ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CloseCustomerProblemSummary,SID_ABE,Customer Problem ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerProblem,SID_ABE,Customer Problem ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerProblemTask,SID_ABE,Customer Problem ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerProblemWorkaround,SID_ABE,Customer Problem ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Customer Problem ABE KnownProblemDescription,SID_ABE,Customer Problem ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerProductOrder,SID_ABE,Customer Product Order ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerProductOrderItem,SID_ABE,Customer Product Order ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CustomerServiceLevelAgreement,SID_ABE,Customer Service Level Agreement ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ChurnRetentionStatistic,SID_ABE,Customer Statistic ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyAccount,SID_ABE,Loyalty Program ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyBalance,SID_ABE,Loyalty Program ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyBurn,SID_ABE,Loyalty Program ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyEarn,SID_ABE,Loyalty Program ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyExecutionPoint,SID_ABE,Loyalty Program ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyProgramMember,SID_ABE,Loyalty Program ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyProgramProduct,SID_ABE,Loyalty Program ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyAction,SID_ABE,Loyalty Program Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyCondition,SID_ABE,Loyalty Program Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyEvent,SID_ABE,Loyalty Program Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyProgramProdSpec,SID_ABE,Loyalty Program Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,LoyaltyRule,SID_ABE,Loyalty Program Specification ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,Product,SID_ABE,Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductBundle,SID_ABE,Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductCharacteristicValue,SID_ABE,Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductComponent,SID_ABE,Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductInvolvementRole,SID_ABE,Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductPlaceRole,SID_ABE,Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductRelationship,SID_ABE,Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ConsumptionSummary,SID_ABE,Network Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,NetworkProduct,SID_ABE,Network Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ComponentProdPrice,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CompositeProdPrice,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,DiscountProdPriceAlteration,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,OneTimeProdPriceCharge,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdPriceAlteration,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdPriceCharge,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductPrice,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductPricePartyRole,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,RecurringProdPriceCharge,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ReplacementProdPriceAlteration,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsageProdPriceCharge,SID_ABE,Product Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsageVolumeBalance,SID_ABE,Usage Volume Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsageVolumeBalanceCredit,SID_ABE,Usage Volume Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsageVolumeBalanceDebit,SID_ABE,Usage Volume Product ABE,Information_Framework_SID_Excel_Format_v21.0,4,
