FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_Attribute,CompProdCorrelationCharacteristic.derivationFormula,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.description,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.extensible,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.maxCardinality,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.minCardinality,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.name,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.unique,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.validFor,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorrelationCharacteristic.valueType,SID_BE,CompProdCorrelationCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.fromValue,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.isDefault,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.rangeInterval,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.toValue,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.unitOfMeasure,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.validFor,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.value,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompProdCorCharacteristicValue.valueType,SID_BE,CompProdCorCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompetitorProductCorrelation.degreeOfCorrelation,SID_BE,CompetitorProductCorrelation,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompetitorProductCorrelation.description,SID_BE,CompetitorProductCorrelation,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompetitorProductCorrelation.lifeCycleStage,SID_BE,CompetitorProductCorrelation,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CompetitorProductCorrelation.validFor,SID_BE,CompetitorProductCorrelation,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.ID,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.amount,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.classification,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.currencyAmount,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.description,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.level,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.type,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketStatistic.validFor,SID_BE,MarketStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegment.ID,SID_BE,MarketSegment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegment.category,SID_BE,MarketSegment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegment.description,SID_BE,MarketSegment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegment.name,SID_BE,MarketSegment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegment.subCategory,SID_BE,MarketSegment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegment.validFor,SID_BE,MarketSegment,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.ID,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.derivationFormula,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.description,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketSegmentCharacteristic.extensible,SID_BE,MarketSegmentCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
