FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
TAM,5.14.2,Functions,151,GB929F,1,
TAM,5.14.2,Functions,141,GB929F,1,
TAM,5.14.1,Functions,138,GB929F,1,
TAM,5.6.3.1,Functions,131,GB929F,1,
TAM,5.14.2,Functions,154,GB929F,1,
TAM,5.14.2,Functions,153,GB929F,1,
TAM,5.14.3,Functions,157,GB929F,1,
TAM,5.14.3,Functions,156,GB929F,1,
TAM,5.14.2,Functions,152,GB929F,1,
TAM,5.14.1,Functions,139,GB929F,1,
TAM,5.14.2,Functions,140,GB929F,1,
TAM,5.6.3.1,Functions,148,GB929F,1,
TAM,5.14.2,Functions,148,GB929F,1,
TAM,5.14.2,Functions,147,GB929F,1,
TAM,3.4.4,Functions,367,GB929F,1,
TAM,3.4.4,Functions,392,GB929F,1,
TAM,5.15.4,Functions,160,GB929F,1,
TAM,5.15.4,Functions,158,GB929F,1,
TAM,5.15.4,Functions,159,GB929F,1,
TAM,9.2.11,Functions,792,GB929F,1,
TAM,9.11.4,Functions,1021,GB929F,1,
TAM,5.22.3.3,Functions,162,GB929F,1,
TAM,5.22.3.3,Functions,163,GB929F,1,
TAM,9.6.5,Functions,710,GB929F,1,
TAM,9.6.5.2,Functions,920,GB929F,1,
TAM,9.6.5,Functions,925,GB929F,1,
TAM,9.6.5,Functions,922,GB929F,1,
TAM,9.6.5.2,Functions,921,GB929F,1,
TAM,9.6.5,Functions,713,GB929F,1,
TAM,9.6.5.1,Functions,713,GB929F,1,
TAM,9.6.5,Functions,709,GB929F,1,
TAM,9.6.5.1,Functions,709,GB929F,1,
TAM,9.6.5,Functions,714,GB929F,1,
TAM,9.6.5.1,Functions,714,GB929F,1,
TAM,3.8.1,Functions,359,GB929F,1,
TAM,3.8.2,Functions,361,GB929F,1,
TAM,,Functions,653,GB929F,1,
TAM,3.8.3,Functions,362,GB929F,1,
TAM,3.8.3,Functions,363,GB929F,1,
TAM,3.8.1,Functions,360,GB929F,1,
TAM,9.2.10,Functions,791,GB929F,1,
TAM,9.3.6,Functions,852,GB929F,1,
TAM,9.3.6,Functions,854,GB929F,1,
TAM,9.2.13,Functions,796,GB929F,1,
TAM,9.2.13,Functions,795,GB929F,1,
TAM,9.2.13,Functions,794,GB929F,1,
TAM,9.3.7,Functions,855,GB929F,1,
TAM,9.3.11,Functions,872,GB929F,1,
TAM,9.3.4,Functions,841,GB929F,1,
TAM,7.3.3.2,Functions,486,GB929F,1,
TAM,6.3.6,Functions,589,GB929F,1,
